Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 96 Test Acc: 36.3779%, Test loss: 0.119787
Epoch 97 Test Acc: 36.4182%, Test loss: 0.119773
Epoch 98 Test Acc: 36.4720%, Test loss: 0.119786
Epoch 99 Test Acc: 36.5348%, Test loss: 0.119766
Epoch 100 Test Acc: 36.6289%, Test loss: 0.119753
Epoch 101 Test Acc: 36.3510%, Test loss: 0.119801
Epoch 102 Test Acc: 36.4227%, Test loss: 0.119763
Epoch 103 Test Acc: 36.4989%, Test loss: 0.119742
Epoch 104 Test Acc: 36.4765%, Test loss: 0.119762
Epoch 105 Test Acc: 36.3196%, Test loss: 0.119791
Epoch 106 Test Acc: 36.4989%, Test loss: 0.119759
Epoch 107 Test Acc: 36.4675%, Test loss: 0.119769
Epoch 108 Test Acc: 36.1314%, Test loss: 0.119798
Epoch 109 Test Acc: 36.4406%, Test loss: 0.119768
Epoch 110 Test Acc: 36.6513%, Test loss: 0.119712
Epoch 111 Test Acc: 36.1807%, Test loss: 0.119805
Epoch 112 Test Acc: 36.3913%, Test loss: 0.119769
Epoch 113 Test Acc: 36.4765%, Test loss: 0.119756
Epoch 114 Test Acc: 36.4003%, Test loss: 0.119766
Epoch 115 Test Acc: 36.2883%, Test loss: 0.119785
Epoch 116 Test Acc: 36.3869%, Test loss: 0.119759
Epoch 117 Test Acc: 36.0463%, Test loss: 0.119811
Epoch 118 Test Acc: 36.3869%, Test loss: 0.119746
Epoch 119 Test Acc: 36.3779%, Test loss: 0.119735
Epoch 120 Test Acc: 36.1717%, Test loss: 0.119786
Epoch 121 Test Acc: 36.3196%, Test loss: 0.119750
Epoch 122 Test Acc: 36.4272%, Test loss: 0.119714
Epoch 123 Test Acc: 36.2614%, Test loss: 0.119782
Epoch 124 Test Acc: 36.2524%, Test loss: 0.119747
Epoch 125 Test Acc: 36.2524%, Test loss: 0.119763
Epoch 126 Test Acc: 36.3869%, Test loss: 0.119745
Epoch 127 Test Acc: 36.3196%, Test loss: 0.119772
Epoch 128 Test Acc: 36.2748%, Test loss: 0.119763
