Using cuda:0 device
The  1-th iteration
---------------------------------------------
Epoch 111 Test Acc: 36.5527%, Test loss: 0.121754
Epoch 112 Test Acc: 36.7544%, Test loss: 0.121737
Epoch 113 Test Acc: 36.5258%, Test loss: 0.121748
Epoch 114 Test Acc: 36.5482%, Test loss: 0.121750
Epoch 115 Test Acc: 36.4989%, Test loss: 0.121748
Epoch 116 Test Acc: 36.3824%, Test loss: 0.121755
Epoch 117 Test Acc: 36.6244%, Test loss: 0.121747
Epoch 118 Test Acc: 36.5348%, Test loss: 0.121743
Epoch 119 Test Acc: 36.5616%, Test loss: 0.121758
Epoch 120 Test Acc: 36.5348%, Test loss: 0.121747
Epoch 121 Test Acc: 36.5348%, Test loss: 0.121752
Epoch 122 Test Acc: 36.5437%, Test loss: 0.121759
Epoch 123 Test Acc: 36.5841%, Test loss: 0.121748
Epoch 124 Test Acc: 36.5348%, Test loss: 0.121749
Epoch 125 Test Acc: 36.5885%, Test loss: 0.121739
Epoch 126 Test Acc: 36.4137%, Test loss: 0.121751
Epoch 127 Test Acc: 36.4989%, Test loss: 0.121756
Epoch 128 Test Acc: 36.4899%, Test loss: 0.121752
Epoch 129 Test Acc: 36.4362%, Test loss: 0.121764
Epoch 130 Test Acc: 36.3331%, Test loss: 0.121769
Epoch 131 Test Acc: 36.3510%, Test loss: 0.121768
Epoch 132 Test Acc: 36.5123%, Test loss: 0.121748
Epoch 133 Test Acc: 36.3734%, Test loss: 0.121752
Epoch 134 Test Acc: 36.3152%, Test loss: 0.121764
Epoch 135 Test Acc: 36.3376%, Test loss: 0.121758
Epoch 136 Test Acc: 36.5796%, Test loss: 0.121738
Epoch 137 Test Acc: 36.3062%, Test loss: 0.121760
Epoch 138 Test Acc: 36.3734%, Test loss: 0.121746
Epoch 139 Test Acc: 36.2793%, Test loss: 0.121756
Epoch 140 Test Acc: 36.2166%, Test loss: 0.121762
Epoch 141 Test Acc: 36.5706%, Test loss: 0.121731
Epoch 142 Test Acc: 36.2614%, Test loss: 0.121762
Epoch 143 Test Acc: 36.5437%, Test loss: 0.121738
Epoch 144 Test Acc: 36.3689%, Test loss: 0.121756
Epoch 145 Test Acc: 36.1897%, Test loss: 0.121748
Epoch 146 Test Acc: 36.4362%, Test loss: 0.121746
Epoch 147 Test Acc: 36.3420%, Test loss: 0.121753
Epoch 148 Test Acc: 36.1673%, Test loss: 0.121765
Epoch 149 Test Acc: 36.3241%, Test loss: 0.121749
Epoch 150 Test Acc: 36.3152%, Test loss: 0.121750
---------------------------------------------
The  3-th iteration
---------------------------------------------
Epoch 1 Test Acc: 22.4443%, Test loss: 0.121947
Epoch 2 Test Acc: 25.4560%, Test loss: 0.121738
Epoch 3 Test Acc: 23.9726%, Test loss: 0.121858
Epoch 4 Test Acc: 24.4118%, Test loss: 0.121817
Epoch 5 Test Acc: 24.5507%, Test loss: 0.121857
Epoch 6 Test Acc: 24.6314%, Test loss: 0.121861
Epoch 7 Test Acc: 25.2723%, Test loss: 0.121805
Epoch 8 Test Acc: 25.8863%, Test loss: 0.121799
Epoch 9 Test Acc: 26.1596%, Test loss: 0.121794
Epoch 10 Test Acc: 27.0156%, Test loss: 0.121755
Epoch 11 Test Acc: 27.8672%, Test loss: 0.121721
Epoch 12 Test Acc: 27.9747%, Test loss: 0.121719
Epoch 13 Test Acc: 28.2750%, Test loss: 0.121726
Epoch 14 Test Acc: 28.9338%, Test loss: 0.121725
Epoch 15 Test Acc: 29.2565%, Test loss: 0.121724
Epoch 16 Test Acc: 29.7943%, Test loss: 0.121728
Epoch 17 Test Acc: 30.3276%, Test loss: 0.121718
Epoch 18 Test Acc: 30.7803%, Test loss: 0.121715
Epoch 19 Test Acc: 30.8744%, Test loss: 0.121717
Epoch 20 Test Acc: 31.1254%, Test loss: 0.121722
Epoch 21 Test Acc: 31.3450%, Test loss: 0.121732
Epoch 22 Test Acc: 31.6139%, Test loss: 0.121728
Epoch 23 Test Acc: 31.7304%, Test loss: 0.121735
Epoch 24 Test Acc: 32.1068%, Test loss: 0.121732
Epoch 25 Test Acc: 32.5864%, Test loss: 0.121717
Epoch 26 Test Acc: 32.9315%, Test loss: 0.121717
Epoch 27 Test Acc: 33.1063%, Test loss: 0.121723
Epoch 28 Test Acc: 33.0883%, Test loss: 0.121744
Epoch 29 Test Acc: 33.3303%, Test loss: 0.121749
Epoch 30 Test Acc: 33.4827%, Test loss: 0.121739
Epoch 31 Test Acc: 33.8009%, Test loss: 0.121725
Epoch 32 Test Acc: 34.0878%, Test loss: 0.121724
Epoch 33 Test Acc: 34.3432%, Test loss: 0.121713
Epoch 34 Test Acc: 34.0340%, Test loss: 0.121739
Epoch 35 Test Acc: 33.7920%, Test loss: 0.121762
Epoch 36 Test Acc: 34.2177%, Test loss: 0.121743
Epoch 37 Test Acc: 34.5180%, Test loss: 0.121731
Epoch 38 Test Acc: 34.5673%, Test loss: 0.121735
Epoch 39 Test Acc: 34.7062%, Test loss: 0.121741
Epoch 40 Test Acc: 34.9706%, Test loss: 0.121743
Epoch 41 Test Acc: 35.0065%, Test loss: 0.121740
Epoch 42 Test Acc: 35.2082%, Test loss: 0.121735
Epoch 43 Test Acc: 35.3426%, Test loss: 0.121733
Epoch 44 Test Acc: 35.3471%, Test loss: 0.121753
Epoch 45 Test Acc: 35.5622%, Test loss: 0.121739
Epoch 46 Test Acc: 35.4771%, Test loss: 0.121753
Epoch 47 Test Acc: 35.3247%, Test loss: 0.121763
Epoch 48 Test Acc: 35.6832%, Test loss: 0.121740
Epoch 49 Test Acc: 35.6832%, Test loss: 0.121755
Epoch 50 Test Acc: 35.7639%, Test loss: 0.121750
Epoch 51 Test Acc: 35.9028%, Test loss: 0.121740
Epoch 52 Test Acc: 35.8087%, Test loss: 0.121747
Epoch 53 Test Acc: 35.9970%, Test loss: 0.121741
Epoch 54 Test Acc: 36.0955%, Test loss: 0.121745
Epoch 55 Test Acc: 35.9342%, Test loss: 0.121748
Epoch 56 Test Acc: 36.1583%, Test loss: 0.121737
Epoch 57 Test Acc: 36.1135%, Test loss: 0.121754
Epoch 58 Test Acc: 36.3555%, Test loss: 0.121735
Epoch 59 Test Acc: 36.3869%, Test loss: 0.121734
Epoch 60 Test Acc: 36.3196%, Test loss: 0.121752
Epoch 61 Test Acc: 36.2927%, Test loss: 0.121742
Epoch 62 Test Acc: 36.1135%, Test loss: 0.121762
Epoch 63 Test Acc: 36.4944%, Test loss: 0.121744
